bin,incident date,record type description,check2 description,fatality,injury,borough,postcode,latitude,longitude,community board,council district,bbl,census tract (2020),neighborhood tabulation area (nta) (2020),permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed
3429214.0,10/22/2025,Accident,Material Failure (Fell),1,2,Manhattan,11231.0,40.7365620831889,-73.81624815697617,107.0,21.0,1001020001.0,101.0,MN0603,45.0,3.0,9.0,1.0,10.984658133182823,5.629114929489802,28.096604021280733
4003416.0,10/24/2025,Accident,Other Construction Related,1,0,Queens,10461.0,40.66908461947462,-73.93854373753216,101.0,39.0,3070630012.0,1902.0,MN0203,5.0,4.0,8.0,1.0,10.910558771226318,2.642996739634327,20.193992456133785
1091067.0,12/4/2025,Accident,Worker Fell,0,1,Manhattan,10019.0,40.764727,-73.978142,105.0,6.0,1010100015.0,137.0,MN0502,1.0,1.0,1.0,1.0,0.16,0.1,23.2
2017421.0,8/29/2025,Accident,Other Construction Related,0,1,Bronx,10468.0,40.867778,-73.894581,207.0,14.0,2033140032.0,40304.0,BX0702,3.0,3.0,3.0,1.0,22.2,0.6,17.0
2016012.0,9/22/2025,Accident,Worker Fell,0,1,Bronx,10463.0,40.885338,-73.8943,208.0,11.0,2032630050.0,279.0,BX0801,2.0,2.0,2.0,0.0,17.9,0.0,11.3
1089412.0,8/4/2025,Accident,Other Construction Related,0,1,Manhattan,10001.0,40.755446,-74.00222,104.0,3.0,1007050001.0,9903.0,MN0401,16.0,16.0,16.0,0.0,24.5,0.0,14.6
1010568.0,1/28/2026,Incident,Other Construction Related,0,0,Manhattan,10011.0,40.73485,-73.999275,102.0,3.0,1006060089.0,71.0,MN0203,1.0,1.0,1.0,0.0,-10.4,0.0,15.4
2057045.0,5/3/2024,Accident,Material Failure (Fell),0,1,Bronx,10467.0,40.875953,-73.86197,212.0,12.0,2046330040.0,372.0,BX1201,43.0,43.0,43.0,0.0,13.3,0.0,17.1
4437366.0,10/18/2024,Accident,Other Construction Related,0,1,Queens,11377.0,40.738775,-73.917667,402.0,26.0,4022920007.0,23501.0,QN0202,2.0,2.0,2.0,0.0,12.2,0.0,19.7
3337258.0,7/3/2024,Incident,Other Construction Related,0,0,Brooklyn,11220.0,40.645207,-74.013906,307.0,38.0,3008060043.0,76.0,BK0702,13.0,13.0,13.0,0.0,21.1,0.0,31.7
3250244.0,11/14/2024,Incident,Other Construction Related,0,0,Brooklyn,11229.0,40.595917,-73.929373,315.0,46.0,3089550114.0,628.0,BK1503,1.0,1.0,1.0,1.0,5.8,0.0,14.6
4624423.0,12/4/2025,Accident,Other Construction Related,1,2,Brooklyn,10003.0,40.65491879253052,-74.1952867017967,402.0,4.0,1012430001.0,142.0,BX0802,16.0,8.0,3.0,1.0,25.50606398063629,3.8616591787385794,24.820766520433235
3429327.0,6/26/2024,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.688566,-73.980045,302.0,35.0,3020940001.0,33.0,BK0203,12.0,12.0,12.0,1.0,27.5,0.3,32.4
3429743.0,7/1/2024,Accident,Worker Fell,0,1,Brooklyn,11231.0,40.679018,-73.990179,306.0,39.0,3004450001.0,75.0,BK0601,12.0,12.0,12.0,1.0,22.2,0.2,26.6
3816613.0,10/16/2024,Accident,Worker Fell,0,1,Brooklyn,11212.0,40.671537,-73.907191,316.0,37.0,3036920001.0,908.0,BK1602,1.0,1.0,1.0,1.0,10.0,0.0,21.3
1091745.0,3/13/2025,Accident,Material Failure (Fell),0,1,Manhattan,10014.0,40.729793,-74.010297,102.0,3.0,1005967502.0,69.0,MN0203,1.0,1.0,1.0,1.0,5.7,0.0,10.9
1027184.0,7/29/2025,Accident,Other Construction Related,0,1,Manhattan,10019.0,40.768668,-73.995404,104.0,3.0,1011090100.0,13501.0,MN0402,14.0,14.0,14.0,0.0,32.1,0.0,10.4
3002558.0,5/2/2025,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.692459,-73.990491,302.0,33.0,3002667501.0,9.0,BK0201,29.0,29.0,29.0,0.0,20.1,1.2,19.5
2091221.0,4/24/2024,Accident,Scaffold/Shoring Installations,0,1,Bronx,10451.0,40.823118,-73.917512,201.0,17.0,2024160001.0,69.0,BX0102,5.0,5.0,5.0,1.0,13.1,1.4,29.8
1033105.0,4/15/2024,Accident,Worker Fell,0,1,Manhattan,10024.0,40.786594,-73.976488,107.0,6.0,1012320014.0,171.0,MN0702,8.0,8.0,8.0,1.0,17.9,0.0,23.0
1001127.0,7/23/2024,Incident,Scaffold/Shoring Installations,0,0,Manhattan,10038.0,40.708173,-74.006464,101.0,1.0,1000697502.0,1502.0,MN0101,42.0,42.0,42.0,1.0,24.6,3.3,8.5
4831477.0,2/27/2025,Accident,Worker Fell,0,1,Queens,11694.0,40.582462,-73.827994,414.0,32.0,,938.0,QN1403,,,,,8.9,2.5,17.8
4624033.0,1/9/2024,Notification,Material Failure (Fell),0,1,Queens,11101.0,40.750555,-73.942664,402.0,26.0,4004280019.0,1903.0,QN0201,1.0,1.0,1.0,1.0,3.7,29.6,60.6
3429554.0,4/27/2024,Accident,Scaffold/Shoring Installations,0,1,Brooklyn,11215.0,40.67268,-73.986791,306.0,39.0,3009800077.0,11901.0,BK0601,1.0,1.0,1.0,0.0,8.6,0.4,28.0
3128660.0,8/7/2024,Accident,Excavation/Soil Work,0,1,Brooklyn,11204.0,40.632598,-73.983874,312.0,44.0,3054370001.0,476.0,BK1202,1.0,1.0,1.0,0.0,21.9,12.8,23.7
1091788.0,4/29/2025,Accident,Struck By,1,1,Brooklyn,11205.0,40.750780902075654,-73.79358637389865,212.0,1.0,1022030009.0,118.0,BX0102,12.0,4.0,4.0,0.0,15.026365847316004,0.4963352101626376,23.001997378942008
1091739.0,7/31/2024,Accident,Material Failure (Fell),0,1,Manhattan,10037.0,40.814603,-73.938039,110.0,9.0,1017340002.0,212.0,MN1002,42.0,42.0,42.0,0.0,25.6,14.8,20.2
1083699.0,12/6/2024,Accident,Material Failure (Fell),1,0,Staten Island,10011.0,40.56806860886984,-73.76519814726727,302.0,3.0,2026540064.0,5.0,MN0901,10.0,9.0,1.0,0.0,19.267267215889124,3.679012648077809,9.492219419256053
2130685.0,5/15/2024,Accident,Mechanical Construction Equipment,0,1,Bronx,10474.0,40.805223,-73.885975,202.0,17.0,2027770100.0,9302.0,BX0201,2.0,2.0,2.0,0.0,15.5,7.4,25.6
4624066.0,2/2/2024,Accident,Other Construction Related,1,1,Brooklyn,10022.0,40.81764278159475,-74.04189932770369,311.0,19.0,1019890001.0,551.0,MN0502,22.0,7.0,5.0,0.0,7.239055513674788,0.0581135325496068,0.6602420041053598
4624493.0,7/12/2024,Accident,Worker Fell,0,1,Queens,11368.0,40.756726,-73.841343,407.0,21.0,4018330135.0,38301.0,QN0707,17.0,17.0,17.0,1.0,24.6,2.9,20.1
3430375.0,1/30/2026,Incident,Worker Fell,0,1,Brooklyn,11226.0,40.655503,-73.948826,309.0,40.0,3048280021.0,804.0,BK0902,,,,,-12.2,0.0,15.6
3333397.0,7/22/2024,Incident,Material Failure (Fell),0,0,Brooklyn,11212.0,40.667437,-73.90821,316.0,41.0,3035260021.0,906.0,BK1602,11.0,11.0,11.0,1.0,24.6,3.4,21.5
3058868.0,7/18/2024,Notification,Excavation/Soil Work,0,0,Brooklyn,11217.0,40.688422,-73.974846,302.0,35.0,3021000014.0,181.0,BK0203,3.0,3.0,3.0,1.0,26.1,0.2,15.7
3429317.0,1/27/2025,Accident,Worker Fell,0,1,Brooklyn,11201.0,40.689883,-73.979793,302.0,35.0,,3101.0,BK0203,15.0,15.0,15.0,0.0,-0.7,0.0,20.3
2817041.0,6/25/2024,Accident,Worker Fell,0,1,Bronx,10456.0,40.826343,-73.909635,203.0,16.0,2023690010.0,18501.0,BX0301,1.0,1.0,1.0,1.0,25.9,0.0,29.7
1091817.0,8/15/2025,Accident,Worker Fell,0,1,Manhattan,10022.0,40.761118,-73.969609,105.0,4.0,1013110013.0,11203.0,MN0604,59.0,59.0,59.0,0.0,27.1,0.0,12.0
4624981.0,2/19/2024,Accident,Worker Fell,0,1,Queens,11436.0,40.668292,-73.796008,412.0,28.0,4120990030.0,792.0,QN1203,11.0,11.0,11.0,1.0,0.0,0.0,22.0
1091010.0,7/19/2025,Accident,Worker Fell,0,1,Manhattan,10017.0,40.755641,-73.975109,105.0,4.0,1012830021.0,94.0,MN0502,92.0,92.0,92.0,0.0,24.6,0.0,14.4
1047942.0,10/27/2025,Accident,Worker Fell,1,0,Manhattan,10021.0,40.72091648036594,-74.19279189910836,105.0,1.0,4004140023.0,69.0,QN0201,16.0,8.0,4.0,0.0,2.1762149727198494,14.66616392679137,17.414824796537964
1014731.0,4/1/2025,Accident,Other Construction Related,0,1,Manhattan,10011.0,40.740581,-73.994504,104.0,3.0,1007950037.0,87.0,MN0401,9.0,9.0,9.0,0.0,8.8,6.6,22.6
4615049.0,9/25/2024,Accident,Material Failure (Fell),1,1,Manhattan,10467.0,40.7211632037111,-74.05462063938016,306.0,1.0,1013420051.0,11901.0,QN0201,12.0,2.0,3.0,0.0,29.644568110994236,2.7405172832533764,23.553691703946356
3831411.0,4/23/2025,Accident,Other Construction Related,1,1,Manhattan,11101.0,40.87143638022589,-73.92756403959481,301.0,3.0,3089550114.0,94.0,BK1101,3.0,3.0,5.0,1.0,17.2540682081606,1.927591356256253,25.45126635803612
3006610.0,3/7/2025,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.680708,-73.985308,306.0,39.0,3004120050.0,127.0,BK0601,2.0,2.0,2.0,0.0,4.2,0.0,30.9
3128514.0,2/7/2024,Incident,Excavation/Soil Work,0,0,Brooklyn,11204.0,40.632397,-73.983211,312.0,44.0,3054340083.0,476.0,BK1202,1.0,1.0,1.0,0.0,1.8,0.0,14.9
3831411.0,8/27/2024,Incident,Other Construction Related,0,0,Brooklyn,11221.0,40.692153,-73.910711,304.0,37.0,3033970036.0,413.0,BK0402,3.0,3.0,3.0,1.0,22.9,0.1,20.0
1010613.0,4/2/2024,Accident,Other Construction Related,0,1,Manhattan,10011.0,40.736996,-73.998138,102.0,3.0,1006080029.0,71.0,MN0203,10.0,10.0,10.0,1.0,7.3,19.0,20.7
2002826.0,4/23/2025,Accident,Worker Fell,0,1,Bronx,10456.0,40.831063,-73.920361,204.0,16.0,2024620001.0,18102.0,BX0401,5.0,5.0,5.0,0.0,17.3,0.0,13.7
1083858.0,7/18/2024,Accident,Worker Fell,0,1,Manhattan,10036.0,40.755626,-73.979336,105.0,4.0,1012610036.0,96.0,MN0502,35.0,35.0,35.0,0.0,25.7,0.4,13.7
1084081.0,5/28/2024,Notification,Mechanical Construction Equipment,0,0,Manhattan,10031.0,40.819196,-73.950221,109.0,9.0,1019570200.0,21703.0,MN0902,74.0,74.0,74.0,0.0,21.9,0.0,26.6
4071404.0,5/5/2025,Accident,Other Construction Related,0,2,Queens,11379.0,40.71374,-73.882304,405.0,30.0,4030560096.0,65702.0,QN0504,1.0,1.0,1.0,1.0,16.1,11.7,12.8
3058215.0,3/21/2024,Accident,Worker Fell,0,1,Brooklyn,11201.0,40.695332,-73.982413,302.0,35.0,3020500100.0,1501.0,BK0202,29.0,29.0,29.0,1.0,1.0,0.0,31.9
3113806.0,12/17/2024,Notification,Worker Fell,0,1,Brooklyn,11210.0,40.638609,-73.948086,317.0,45.0,3049950026.0,78802.0,BK1702,1.0,1.0,1.0,1.0,11.3,5.1,17.8
1024785.0,10/20/2025,Accident,Material Failure (Fell),0,1,Manhattan,10019.0,40.761193,-73.985478,105.0,3.0,1010200059.0,125.0,MN0502,13.0,13.0,13.0,0.0,15.8,7.0,24.5
3062477.0,5/1/2025,Incident,Other Construction Related,0,0,Brooklyn,11211.0,40.714105,-73.957842,301.0,34.0,3023670028.0,519.0,BK0102,5.0,5.0,5.0,0.0,15.8,0.7,13.2
1026317.0,1/24/2025,Incident,Other Construction Related,0,0,Manhattan,10019.0,40.767349,-73.98435,104.0,6.0,1010487502.0,139.0,MN0402,41.0,41.0,41.0,0.0,-5.9,0.0,10.9
1044694.0,12/31/2024,Accident,Worker Fell,0,1,Manhattan,10065.0,40.763336,-73.961093,108.0,5.0,1014397503.0,118.0,MN0801,6.0,6.0,6.0,0.0,6.4,8.1,12.2
4624423.0,5/28/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.74817,-73.938805,402.0,26.0,4002650013.0,1902.0,QN0201,34.0,34.0,34.0,0.0,22.0,0.1,27.2
1091783.0,7/21/2025,Accident,Scaffold/Shoring Installations,0,1,Manhattan,10022.0,40.759812,-73.969957,105.0,4.0,1013100014.0,100.0,MN0604,19.0,19.0,19.0,0.0,27.2,0.0,17.1
1048273.0,5/8/2024,Accident,Worker Fell,0,1,Manhattan,10128.0,40.782533,-73.952924,108.0,5.0,1015190050.0,14802.0,MN0802,21.0,21.0,21.0,1.0,22.6,0.1,27.0
3107741.0,10/31/2025,Accident,Material Failure (Fell),0,1,Brooklyn,11226.0,40.655503,-73.948826,309.0,40.0,3048280021.0,804.0,BK0902,2.0,2.0,2.0,0.0,12.2,0.1,33.0
1088961.0,1/22/2025,Accident,Mechanical Construction Equipment,0,1,Manhattan,10001.0,40.753717,-73.99978,104.0,3.0,1007027501.0,9903.0,MN0401,99.0,99.0,99.0,0.0,-11.8,0.0,11.0
4624033.0,7/19/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.750555,-73.942664,402.0,26.0,4004280019.0,1903.0,QN0201,1.0,1.0,1.0,1.0,24.2,0.0,15.2
3337808.0,1/30/2024,Accident,Material Failure (Fell),1,1,Queens,11226.0,40.69046270819847,-73.98429090671016,205.0,46.0,1013630001.0,992.0,QN0201,37.0,8.0,7.0,0.0,11.06354146208242,2.3253507890316083,16.50645052677143
1091788.0,10/8/2025,Accident,Other Construction Related,0,1,Manhattan,10016.0,40.748247,-73.974347,106.0,4.0,,88.0,MN0603,22.0,22.0,22.0,1.0,19.2,6.5,17.2
3332217.0,4/22/2024,Accident,Other Construction Related,0,1,Brooklyn,11231.0,40.674833,-74.003558,306.0,38.0,3005380001.0,85.0,BK0601,24.0,24.0,24.0,1.0,8.9,0.0,17.9
1091788.0,6/27/2024,Accident,Worker Fell,0,1,Manhattan,10016.0,40.748247,-73.974347,106.0,4.0,,88.0,MN0603,22.0,22.0,22.0,1.0,25.1,9.8,21.6
1023724.0,4/11/2024,Accident,Worker Fell,0,1,Manhattan,10019.0,40.764727,-73.978142,105.0,6.0,1010100015.0,137.0,MN0502,5.0,5.0,5.0,0.0,12.2,18.1,30.2
3107206.0,2/3/2025,Incident,Other Construction Related,0,0,Brooklyn,11203.0,40.659121,-73.94754,309.0,40.0,3048100003.0,810.0,BK0902,2.0,2.0,2.0,0.0,2.2,0.2,15.2
1080074.0,10/15/2024,Accident,Other Construction Related,1,0,Bronx,10467.0,40.56925437790255,-74.22604063410387,301.0,3.0,1012710038.0,52.0,QN1201,38.0,2.0,6.0,1.0,-4.091552293552807,1.7252762838943474,30.384202498859395
3425051.0,4/28/2025,Incident,Material Failure (Fell),0,0,Brooklyn,11249.0,40.715129,-73.966586,301.0,33.0,3024140001.0,551.0,BK0102,16.0,16.0,16.0,1.0,16.3,0.0,15.4
4143144.0,7/25/2025,Incident,Excavation/Soil Work,0,0,Queens,11367.0,40.71819,-73.823091,408.0,24.0,4066100064.0,77903.0,QN0801,25.0,25.0,25.0,1.0,29.4,2.6,13.3
1091786.0,3/23/2025,Incident,Other Construction Related,0,0,Manhattan,10018.0,40.755474,-73.994799,104.0,3.0,1007350025.0,111.0,MN0401,29.0,29.0,29.0,1.0,3.2,0.0,18.0
1087645.0,5/9/2024,Notification,Other Construction Related,0,1,Manhattan,10034.0,40.864118,-73.916764,112.0,10.0,1021890060.0,299.0,MN1203,2.0,2.0,2.0,0.0,17.0,0.1,14.6
1001245.0,10/16/2025,Accident,Worker Fell,0,1,Manhattan,10038.0,40.711313,-74.008661,101.0,1.0,1000890012.0,1501.0,MN0101,210.0,210.0,210.0,0.0,10.8,0.0,17.5
1091798.0,10/21/2025,Accident,Material Failure (Fell),0,1,Manhattan,10028.0,40.776534,-73.956554,108.0,4.0,1015110031.0,140.0,MN0802,1.0,1.0,1.0,1.0,13.7,0.0,13.6
2130818.0,12/12/2025,Accident,Worker Fell,0,1,Bronx,10452.0,40.838458,-73.920338,204.0,16.0,2028550051.0,219.0,BX0403,7.0,7.0,7.0,0.0,-1.8,0.0,16.9
1010638.0,4/24/2024,Accident,Worker Fell,0,1,Manhattan,10011.0,40.737806,-73.997922,102.0,3.0,1006090020.0,71.0,MN0203,6.0,6.0,6.0,0.0,13.5,1.6,32.0
3327888.0,2/28/2024,Accident,Other Construction Related,0,1,Brooklyn,11206.0,40.709644,-73.94204,301.0,34.0,3030260001.0,49301.0,BK0104,4.0,4.0,4.0,0.0,13.0,10.6,39.6
4003416.0,6/18/2024,Incident,Mechanical Construction Equipment,0,0,Queens,11101.0,40.751719,-73.933283,401.0,26.0,4002390111.0,17102.0,QN0161,6.0,6.0,6.0,0.0,24.5,0.0,24.6
4216206.0,9/12/2025,Accident,Worker Fell,0,1,Queens,11432.0,40.705206,-73.79552,412.0,27.0,4101510024.0,44601.0,QN1201,1.0,1.0,1.0,0.0,20.9,0.0,9.5
3192734.0,3/7/2024,Accident,Other Construction Related,0,1,Brooklyn,11223.0,40.59705,-73.970523,315.0,44.0,3071270009.0,396.0,BK1501,3.0,3.0,3.0,0.0,9.8,3.0,27.9
2130961.0,8/15/2024,Accident,Worker Fell,0,1,Bronx,10451.0,40.816951,-73.929876,201.0,8.0,2023440112.0,6301.0,BX0401,5.0,5.0,5.0,0.0,24.1,0.0,10.7
2003543.0,10/22/2025,Accident,Other Construction Related,0,1,Bronx,10452.0,40.842669,-73.925696,204.0,16.0,2025330029.0,201.0,BX0402,2.0,2.0,2.0,0.0,14.0,6.6,21.2
3132834.0,5/23/2024,Incident,Other Construction Related,0,0,Brooklyn,11204.0,40.619766,-73.988084,311.0,43.0,3055330059.0,248.0,BK1101,34.0,34.0,34.0,1.0,21.5,2.2,17.3
3416888.0,5/4/2025,Incident,Material Failure (Fell),0,0,Brooklyn,11219.0,40.633578,-73.990052,312.0,44.0,3056420033.0,236.0,BK1202,6.0,6.0,6.0,0.0,15.8,11.4,20.5
3429317.0,4/28/2025,Accident,Mechanical Construction Equipment,0,1,Brooklyn,11201.0,40.689883,-73.979793,302.0,35.0,,3101.0,BK0203,15.0,15.0,15.0,0.0,16.3,0.0,15.4
1034211.0,7/30/2025,Accident,Worker Fell,0,1,Manhattan,10036.0,40.754421,-73.980213,105.0,4.0,1012590035.0,96.0,MN0502,8.0,8.0,8.0,0.0,31.0,8.4,14.7
2129656.0,5/1/2025,Accident,Struck By,1,1,Queens,11101.0,40.552768234085214,-73.86257108550454,101.0,3.0,1007080065.0,529.0,MN0303,39.0,8.0,3.0,1.0,33.3268468702264,8.28248894058474,17.50214540707259
3429395.0,3/29/2024,Accident,Other Construction Related,1,2,Brooklyn,11223.0,40.85652871564098,-73.92834803325812,105.0,14.0,1012630055.0,924.0,MN0501,32.0,1.0,7.0,0.0,20.68199162450006,4.8585218425632295,28.78886134235313
1000821.0,3/11/2024,Incident,Material Failure (Fell),0,0,Manhattan,10004.0,40.705189,-74.011505,101.0,1.0,1000250001.0,9.0,MN0101,124.0,124.0,124.0,0.0,5.0,0.0,45.9
1083929.0,3/11/2024,Accident,Mechanical Construction Equipment,0,4,Manhattan,10029.0,40.784557,-73.94378,111.0,8.0,1016690001.0,15602.0,MN1101,77.0,77.0,77.0,0.0,4.8,0.0,44.2
4623202.0,10/17/2024,Accident,Other Construction Related,0,1,Queens,11105.0,40.780061,-73.901942,401.0,22.0,4008140010.0,10701.0,QN0101,16.0,16.0,16.0,0.0,9.3,0.0,22.4
1012047.0,1/22/2026,Accident,Other Construction Related,0,1,Manhattan,10014.0,40.736095,-74.009205,102.0,3.0,1006390001.0,79.0,MN0203,32.0,32.0,32.0,1.0,3.0,0.2,19.2
3429633.0,5/31/2024,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.679223,-73.981829,306.0,39.0,3004200037.0,11901.0,BK0601,26.0,26.0,26.0,1.0,18.3,0.0,20.7
4005002.0,11/4/2025,Accident,Worker Fell,0,1,Queens,11101.0,40.751972,-73.93935,401.0,26.0,4004140023.0,3301.0,QN0105,10.0,10.0,10.0,1.0,10.8,0.0,22.9
1091745.0,7/2/2025,Accident,Worker Fell,0,1,Manhattan,10014.0,40.729793,-74.010297,102.0,3.0,1005967502.0,69.0,MN0203,1.0,1.0,1.0,1.0,25.4,2.7,7.5
1013685.0,9/25/2024,Accident,Material Failure (Fell),0,1,Manhattan,10018.0,40.755569,-73.99172,104.0,3.0,1007630031.0,115.0,MN0402,8.0,8.0,8.0,1.0,17.9,1.1,20.8
3398454.0,1/8/2024,Accident,Worker Fell,0,1,Brooklyn,11205.0,40.697354,-73.964813,302.0,35.0,3018770027.0,211.0,BK0203,22.0,22.0,22.0,1.0,1.5,0.0,19.9
1087205.0,12/6/2024,Accident,Other Construction Related,0,1,Manhattan,10011.0,40.744942,-73.995608,104.0,3.0,1007730134.0,91.0,MN0401,4.0,4.0,4.0,1.0,-1.1,0.0,18.7
3071075.0,3/4/2024,Incident,Other Construction Related,0,0,Brooklyn,11206.0,40.706918,-73.947578,301.0,34.0,3030500036.0,511.0,BK0104,2.0,2.0,2.0,0.0,7.9,0.0,23.9
2003543.0,3/21/2025,Accident,Mechanical Construction Equipment,0,1,Bronx,10452.0,40.842746,-73.925602,204.0,16.0,2025330029.0,201.0,BX0402,2.0,2.0,2.0,0.0,6.5,5.8,26.0
3065351.0,6/7/2024,Accident,Worker Fell,0,1,Brooklyn,11222.0,40.727264,-73.952217,301.0,33.0,3025970033.0,561.0,BK0101,2.0,2.0,2.0,0.0,22.8,0.6,22.1
3426198.0,7/1/2024,Accident,Worker Fell,1,1,Bronx,11217.0,40.54046507132276,-73.90675826636706,109.0,29.0,1006390001.0,10701.0,BK0203,48.0,4.0,6.0,0.0,12.07718959329146,2.2163458197379153,5.569971283019784
1030307.0,3/15/2024,Accident,Other Construction Related,0,1,Manhattan,10019.0,40.770899,-73.98874,107.0,6.0,1011510012.0,147.0,MN0701,9.0,9.0,9.0,0.0,14.6,0.0,22.1
1047390.0,10/22/2024,Accident,Worker Fell,0,1,Manhattan,10128.0,40.786909,-73.956478,108.0,5.0,1015060003.0,16001.0,MN0802,37.0,37.0,37.0,1.0,19.2,0.0,13.3
1005641.0,11/6/2024,Incident,Excavation/Soil Work,0,0,Manhattan,10002.0,40.719207,-73.993835,103.0,1.0,1004230017.0,18.0,MN0302,3.0,3.0,3.0,0.0,20.9,0.0,22.8
1091731.0,6/14/2024,Accident,Worker Fell,0,1,Manhattan,10021.0,40.771548,-73.958849,108.0,5.0,1014290045.0,134.0,MN0801,37.0,37.0,37.0,1.0,23.0,8.3,15.8
3138597.0,10/10/2024,Incident,Other Construction Related,0,0,Brooklyn,11219.0,40.636032,-73.999802,312.0,44.0,3056600068.0,218.0,BK1202,1.0,1.0,1.0,1.0,12.9,0.0,25.7
1011413.0,1/22/2026,Accident,Worker Fell,0,1,Manhattan,10014.0,40.737885,-74.006466,102.0,3.0,1006250003.0,79.0,MN0203,1.0,1.0,1.0,0.0,3.0,0.2,19.2
1022547.0,6/24/2024,Accident,Mechanical Construction Equipment,0,1,Manhattan,10016.0,40.745817,-73.972016,106.0,4.0,1009690001.0,8601.0,MN0603,18.0,18.0,18.0,0.0,25.5,0.0,39.0
2817041.0,4/11/2024,Accident,Worker Fell,0,1,Bronx,10456.0,40.826343,-73.909635,203.0,16.0,2023690010.0,18501.0,BX0301,2.0,2.0,2.0,0.0,12.3,12.8,29.3
1007174.0,10/18/2024,Accident,Other Construction Related,0,1,Manhattan,10012.0,40.720245,-73.995996,102.0,1.0,1004790040.0,41.0,MN0201,28.0,28.0,28.0,0.0,12.2,0.0,20.4
1091731.0,10/20/2025,Accident,Material Failure (Fell),0,1,Manhattan,10021.0,40.771548,-73.958849,108.0,5.0,1014290045.0,134.0,MN0801,37.0,37.0,37.0,1.0,16.0,7.5,24.2
2130688.0,7/26/2024,Incident,Mechanical Construction Equipment,0,0,Bronx,10475.0,40.86948,-73.828246,210.0,12.0,2051411085.0,46205.0,BX1004,1.0,1.0,1.0,1.0,23.2,0.0,17.0
4433860.0,10/28/2024,Accident,Worker Fell,0,1,Queens,11375.0,40.72378,-73.848991,406.0,29.0,4031750001.0,71305.0,QN0602,20.0,20.0,20.0,1.0,9.3,0.0,13.5
4004604.0,6/5/2024,Accident,Worker Fell,1,0,Queens,11101.0,40.75381,-73.9331,401.0,26.0,4003830001.0,31.0,QN0105,,,,,20.3,3.4,24.6
4624033.0,10/16/2024,Accident,Other Construction Related,0,1,Queens,11101.0,40.750555,-73.942664,402.0,26.0,4004280019.0,1903.0,QN0201,1.0,1.0,1.0,1.0,9.9,0.0,20.6
4624506.0,3/19/2025,Accident,Worker Fell,0,1,Queens,11373.0,40.73288,-73.888332,405.0,30.0,4024920141.0,499.0,QN0401,18.0,18.0,18.0,0.0,8.0,0.0,10.7
2001876.0,6/4/2024,Accident,Worker Fell,1,0,Bronx,10451.0,40.818423,-73.918714,201.0,17.0,2024110041.0,67.0,BX0102,4.0,4.0,4.0,0.0,20.9,0.0,17.4
3115856.0,1/28/2025,Incident,Other Construction Related,0,0,Brooklyn,11225.0,40.656766,-73.95546,309.0,40.0,3050490019.0,802.0,BK0902,3.0,3.0,3.0,1.0,1.3,0.0,23.6
4436926.0,9/12/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.754212,-73.918442,401.0,22.0,4007040001.0,159.0,QN0104,6.0,6.0,6.0,0.0,20.1,0.0,16.5
1009430.0,7/21/2025,Accident,Other Construction Related,0,1,Manhattan,10011.0,40.732624,-73.996092,102.0,2.0,1005720041.0,63.0,MN0202,14.0,14.0,14.0,1.0,26.9,0.0,19.2
2019915.0,12/24/2024,Incident,Scaffold/Shoring Installations,0,0,Bronx,10473.0,40.805506,-73.856629,209.0,18.0,2034290045.0,2.0,BX0902,4.0,4.0,4.0,0.0,-1.5,1.9,10.7
1091635.0,1/24/2024,Accident,Other Construction Related,1,2,Brooklyn,10034.0,40.66198400100069,-73.95105853163648,312.0,33.0,3048280021.0,11901.0,MN0101,34.0,5.0,3.0,1.0,14.531215949104686,12.668481286949932,12.556529483730573
3429422.0,3/25/2024,Accident,Worker Fell,0,1,Brooklyn,11218.0,40.650632,-73.973191,307.0,40.0,3053220010.0,50401.0,BK0701,1.0,1.0,1.0,1.0,4.1,0.0,23.4
1080458.0,8/18/2025,Accident,Other Construction Related,1,2,Staten Island,10007.0,40.820096037694505,-73.76620949513256,108.0,8.0,4161880028.0,107001.0,BK0301,45.0,7.0,5.0,0.0,3.842881427891456,17.499700458088974,28.390920051999274
1014167.0,5/20/2024,Accident,Other Construction Related,0,1,Manhattan,10001.0,40.746043,-73.997928,104.0,3.0,1007740001.0,91.0,MN0401,2.0,2.0,2.0,0.0,16.4,0.0,19.0
1091798.0,7/15/2025,Accident,Other Construction Related,0,1,Manhattan,10028.0,40.776534,-73.956554,108.0,4.0,1015110031.0,140.0,MN0802,1.0,1.0,1.0,1.0,25.5,2.6,8.0
4436573.0,5/23/2024,Accident,Worker Fell,0,2,Queens,11101.0,40.743502,-73.95808,402.0,26.0,4000170001.0,101.0,QN0201,2.0,2.0,2.0,0.0,22.4,7.4,16.5
1091635.0,6/27/2024,Accident,Other Construction Related,0,1,Manhattan,10027.0,40.815974,-73.958569,109.0,7.0,1019950026.0,211.0,MN0901,10.0,10.0,10.0,1.0,24.8,8.9,20.3
