fatality,injury,latitude,longitude,permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed,weighted_fatality_index,is_repeat_site,day_incident_pct,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,check2 description_Material Failure (Fell),check2 description_Mechanical Construction Equipment,check2 description_Other Construction Related,check2 description_Scaffold/Shoring Installations,check2 description_Struck By,check2 description_Worker Fell,record type description_Incident,record type description_Not DOB Jurisdiction,record type description_Notification
0,1,40.845938,-73.906561,9,7,7,0,17,0,13,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,40.88459276768762,-73.81628244682857,2,8,3,0,6,1,23,1,1,18,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,40.836723,-73.924835,15,15,15,1,8,0,19,0,0,19,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,40.729212,-74.009316,1,1,1,1,20,0,15,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.751394,-73.986635,11,11,11,0,11,0,27,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.579868,-73.973025,42,42,42,1,25,6,16,0,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.719298,-73.957092,1,1,1,1,21,0,12,0,1,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.690852,-73.951673,40,40,40,1,0,4,13,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.679652,-73.987035,8,8,8,0,13,0,20,0,0,17,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,40.716953,-73.990819,6,6,6,1,2,3,10,0,0,18,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,40.863178,-73.917911,9,7,7,0,18,0,16,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.705427,-73.951825,2,2,2,0,1,0,14,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40.74201,-73.918919,19,19,19,1,13,10,39,0,0,18,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1,40.745817,-73.972016,18,18,18,0,17,0,23,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
1,2,40.677115185361366,-74.11466710420376,45,4,1,1,22,6,24,2,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,40.70729,-73.794633,8,8,8,1,0,0,15,0,1,18,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,40.671537,-73.907191,9,9,9,1,-4,0,16,0,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.858509,-73.886274,1,1,1,1,-8,0,9,0,1,19,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.747563,-73.996849,21,21,21,0,19,3,15,0,1,19,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.60659,-73.750419,1,1,1,1,22,0,12,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,40.760525,-73.833974,3,3,3,0,-1,0,13,1,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,40.705367,-73.95295,1,1,1,1,17,0,15,0,0,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,40.737575,-74.003219,2,2,2,1,10,0,16,0,0,19,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,40.668292,-73.796011,3,3,3,0,30,1,13,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,40.79698274207464,-74.00702182973991,41,1,8,0,10,7,16,1,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.677884,-73.988402,4,4,4,0,8,0,26,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.735419,-73.95985,1,1,1,1,9,8,22,0,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.741822,-73.965787,9,7,7,0,13,0,18,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1,40.759812,-73.969957,2,2,2,0,1,0,16,0,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,40.626019,-74.010728,1,1,1,1,7,0,24,0,0,19,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.885358,-73.898409,2,2,2,0,4,0,15,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,40.678707,-73.986343,1,1,1,0,-1,0,26,1,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.80723,-73.911539,54,54,54,1,1,0,12,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.689285,-73.979418,3,3,3,0,16,0,23,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.760154,-73.97601,44,44,44,0,-2,0,13,0,1,19,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,40.738263,-73.940676,4,4,4,0,19,0,19,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.741822,-73.965787,9,7,7,0,13,0,18,0,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.694502,-73.977995,4,4,4,0,11,0,23,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.745081,-73.987019,11,11,11,1,5,0,9,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,40.751077,-73.934612,2,2,2,0,4,0,17,0,0,18,0,0,1,0,0,0,1,0,0,0,1,0,0
1,2,40.88926193408837,-73.8292960021671,43,5,1,1,5,2,24,2,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.672347,-73.946733,14,14,14,1,-2,0,14,0,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.752027,-73.939299,10,10,10,1,3,0,16,0,1,19,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,40.762023,-73.975782,86,86,86,1,13,18,32,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.707437,-74.013194,15,15,15,1,18,3,10,0,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,40.75217,-73.93534,4,4,4,0,1,1,15,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.760458,-73.991499,8,8,8,0,9,0,26,0,0,17,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,40.79135693864488,-74.10263700098255,46,5,6,0,18,2,5,1,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,40.62813,-73.973672,9,7,7,0,24,0,16,0,0,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,2,40.667813,-73.789258,15,15,15,0,14,0,18,1,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,40.813898,-73.890537,12,12,12,1,23,0,15,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,40.709006,-73.946841,34,34,34,1,22,0,26,0,0,19,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.754421,-73.980213,8,8,8,0,16,26,17,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
1,2,40.56742157545185,-73.77292099308393,28,8,7,1,-21,5,17,2,1,19,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,40.86403,-73.916804,6,6,6,1,1,0,11,0,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,40.709174,-74.013057,32,32,32,1,5,7,11,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.579868,-73.973025,42,42,42,1,0,0,27,0,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,40.86219676798023,-73.84443358175005,45,7,9,0,15,0,27,2,1,17,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.748365,-73.944557,22,22,22,1,17,0,16,0,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.713782,-73.967211,2,2,2,0,0,0,25,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.741858,-73.907397,6,6,6,0,-7,0,15,0,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.765676,-73.924601,1,1,1,1,29,4,16,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,40.679504,-73.956678,12,12,12,0,19,0,11,0,1,17,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1,40.704553,-74.006636,97,97,97,0,-13,0,18,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1,40.695332,-73.982413,1,1,1,1,27,2,19,0,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.877114,-73.874219,20,20,20,1,9,0,18,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,40.84741394091234,-73.8904354898569,20,4,6,1,11,0,30,2,1,17,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.815931,-73.905184,9,7,7,0,0,9,13,0,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.863599,-73.916537,6,6,6,1,21,0,23,0,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.764592,-73.966052,45,45,45,1,21,1,20,0,0,19,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,40.774698,-73.964357,2,2,2,1,-3,0,10,0,0,19,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,40.545066334917,-73.92663473793154,3,6,6,1,29,1,22,1,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.660189,-73.997527,17,17,17,0,9,0,15,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,40.754421,-73.980213,8,8,8,0,21,0,19,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.704645,-73.980975,3,3,3,0,16,0,23,0,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,40.678428,-73.98975,10,10,10,1,13,0,20,0,1,17,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,40.771378,-73.953405,3,3,3,0,2,0,22,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.659028,-73.995852,2,2,2,0,7,17,20,0,1,17,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.863178,-73.917911,4,4,4,1,20,0,13,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.665042,-73.976491,11,11,11,0,21,0,17,0,1,19,1,0,0,0,0,0,1,0,0,0,1,0,0
1,2,40.84035373806958,-73.91310069394441,48,3,2,0,5,5,20,2,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.721548,-73.992096,4,4,4,0,15,14,39,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.839368,-73.918501,9,7,7,0,21,0,26,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,40.59784120133847,-74.05451997282937,44,9,2,0,0,0,27,1,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.771378,-73.959402,2,2,2,1,6,0,17,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.654072,-73.877782,6,6,6,1,15,0,17,0,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.732967,-73.975298,24,24,24,1,22,0,25,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.762713,-73.981261,62,62,62,1,4,0,22,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.732893,-73.996323,12,12,12,1,27,33,18,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.735668,-73.957396,15,15,15,1,22,0,20,0,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.707947,-73.968433,3,3,3,0,25,3,20,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.759546,-73.988095,51,51,51,0,1,0,14,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,40.772864,-73.947898,1,1,1,0,12,0,28,0,0,18,0,1,0,0,0,0,1,0,0,0,1,0,0
1,2,40.78952468865885,-73.90103824528188,39,4,8,0,2,1,14,2,1,19,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,40.739953,-73.958786,20,20,20,1,8,0,13,0,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.6472,-74.013777,2,2,2,1,26,0,40,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.864118,-73.916764,2,2,2,0,23,0,17,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.747551,-73.94113,2,2,2,0,2,0,11,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.823427,-73.887057,6,6,6,1,23,0,15,0,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.786594,-73.976488,8,8,8,1,8,0,17,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.760154,-73.97601,44,44,44,0,6,0,13,0,1,19,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.740485,-73.978998,7,7,7,1,25,37,15,0,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.742066,-73.974757,144,144,144,0,12,0,14,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.732624,-73.996092,14,14,14,1,8,6,25,0,1,19,0,1,0,0,0,0,0,0,0,0,1,0,0
0,2,40.803902,-73.920534,1,1,1,1,7,0,14,1,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.685511,-73.978525,1,1,1,1,13,0,20,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.759332,-73.972426,129,129,129,0,0,0,18,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.85037,-73.917222,14,14,14,1,24,17,45,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,40.746756,-73.972727,42,42,42,0,-11,0,8,0,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.707947,-73.968433,3,3,3,0,23,0,27,0,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,40.790355,-73.945573,3,3,3,0,21,0,13,1,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,40.672539,-73.981023,1,1,1,1,18,7,17,0,0,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.847574,-73.903653,7,7,7,1,25,39,15,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.747372,-73.952556,1,1,1,0,22,0,14,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,40.6019206937963,-74.03523851069305,24,4,5,1,21,2,25,1,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,40.760512,-73.971541,92,92,92,0,19,6,14,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.595204,-73.782638,8,8,8,1,5,3,16,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,40.752996,-73.883018,5,5,5,1,32,0,10,1,0,17,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,40.82749901608568,-73.97980270499231,13,1,8,1,18,3,22,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.689883,-73.979793,15,15,15,0,20,5,21,0,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.754253,-73.97821,4,4,4,0,24,0,13,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0
0,2,40.816951,-73.929876,5,5,5,0,22,0,16,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,40.63090617618175,-74.02939256844186,33,4,4,0,5,0,14,2,1,17,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,40.767766,-73.773147,8,8,8,0,0,0,43,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0
1,2,40.74835657644292,-74.06897678798076,7,6,7,0,2,5,20,2,1,17,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.862326,-73.929553,9,9,9,0,21,0,17,0,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.816951,-73.929876,2,2,2,0,9,4,25,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.573621,-73.996127,12,12,12,1,21,0,18,0,0,18,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,40.755641,-73.975109,92,92,92,0,15,0,12,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.833131,-73.914027,7,7,7,0,7,8,15,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,40.71397853823818,-74.02934837989984,41,3,4,0,26,3,17,1,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.763249,-73.792475,8,8,8,0,11,0,16,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1,40.676339,-74.014075,18,18,18,1,20,0,21,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.756648,-73.974358,138,138,138,1,23,0,17,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.806511,-73.942179,4,4,4,0,2,0,24,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,40.76484978564414,-73.77464478452063,6,8,3,1,-11,1,8,1,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,40.562848,-74.100712,3,3,3,1,-3,1,5,0,0,17,0,0,0,1,1,0,0,0,0,0,1,0,0
0,0,40.719292,-73.997172,2,2,2,0,9,28,48,0,0,18,0,1,0,0,0,0,1,0,0,0,1,0,0
0,2,40.695423,-73.95353,14,14,14,0,-4,0,26,1,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.771378,-73.959402,8,8,8,1,18,0,20,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.654576,-73.867067,5,5,5,1,6,27,47,0,1,18,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,40.56731600663656,-74.17742977588313,3,3,2,0,7,0,13,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.675235,-73.904872,2,2,2,0,18,0,14,0,1,17,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,40.59738,-74.090833,16,16,16,0,23,0,23,0,1,18,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,40.68763,-73.980608,9,7,7,0,20,2,18,0,1,18,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1,40.739918,-73.947213,4,4,4,0,0,0,10,0,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.772632,-73.952462,3,3,3,0,21,0,29,0,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,40.753481,-74.00432,5,5,5,0,18,3,12,0,0,19,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,40.769267,-73.951995,9,9,9,0,1,0,21,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.751719,-73.933283,6,6,6,0,4,0,44,0,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,40.79441311894298,-73.90041069445526,38,9,1,0,21,0,13,1,1,17,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,40.747551,-73.94113,2,2,2,0,14,1,19,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,40.764727,-73.978142,5,5,5,0,-2,2,16,0,1,18,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,40.728055,-73.980885,2,2,2,0,9,0,26,0,1,17,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,40.841827,-73.842073,6,6,6,1,18,0,12,0,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,40.643566804990506,-74.20901039537299,27,3,1,0,16,4,14,2,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.772846,-73.958332,5,5,5,0,29,6,28,0,1,17,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,40.84647,-73.916753,8,8,8,1,18,8,18,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.748365,-73.944557,22,22,22,1,4,0,21,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.740581,-73.978925,2,2,2,1,8,0,14,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,40.72136179144078,-73.82185108163858,26,7,5,0,17,1,39,1,1,19,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,40.764613,-73.97024,74,74,74,0,18,0,22,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.669906,-73.913755,1,1,1,1,1,1,15,0,1,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.764225,-73.982391,1,1,1,0,8,0,11,0,1,19,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,40.705914,-74.008609,118,118,118,0,13,0,18,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.578698,-73.83655,12,12,12,0,23,1,14,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,40.59002302341078,-73.85667944142315,44,9,9,0,14,6,11,2,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,40.789066,-73.974266,3,3,3,1,21,9,13,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,40.76922069992821,-74.00770119142042,37,4,1,0,6,0,15,1,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.711909,-74.005843,33,33,33,0,22,3,16,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.714529,-74.015677,237,237,237,0,16,0,12,0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.752027,-73.939299,10,10,10,1,6,0,14,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,40.668525,-73.94329,32,32,32,1,4,29,63,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,40.741786,-73.995933,15,15,15,1,25,10,19,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,40.678027,-73.986657,6,6,6,0,22,9,20,0,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.754425,-73.965487,1,1,1,1,12,0,28,0,0,18,0,1,0,0,0,0,1,0,0,0,1,0,0
1,2,40.79593376419256,-74.09298123955192,28,5,1,0,-2,9,21,2,1,19,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,40.70236175859605,-73.81240579211637,12,3,2,1,8,4,24,1,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,40.757301,-73.987883,24,24,24,1,-2,0,19,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,40.863086,-73.896642,4,4,4,0,3,0,18,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.597449,-74.090804,3,3,3,1,23,0,23,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,40.88474691374667,-74.21899985739931,41,1,1,0,4,4,30,1,1,19,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,40.780061,-73.901942,16,16,16,0,25,0,29,0,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,40.871394,-73.863939,33,33,33,1,25,22,13,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.763113,-73.920875,1,1,1,1,21,0,12,0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,40.84331989820708,-73.85822971327211,46,6,6,1,18,0,32,2,1,17,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,40.749882,-73.949205,9,7,7,0,-11,0,8,0,0,17,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.823427,-73.887057,6,6,6,1,27,0,26,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.73072,-73.821146,4,4,4,0,7,7,31,0,0,17,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,40.69214,-73.984628,9,9,9,1,6,0,21,0,1,19,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,40.847472,-73.903209,16,16,16,1,22,1,22,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,40.755734,-73.994607,12,12,12,1,8,0,22,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.67453,-74.007769,1,1,1,0,22,0,8,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,40.747551,-73.94113,2,2,2,0,9,3,25,0,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,40.751394,-73.986635,11,11,11,0,26,0,15,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.741865,-73.989365,112,112,112,0,-1,0,15,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.731774,-73.9604,8,8,8,0,8,0,13,0,1,19,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,40.82040445801622,-73.93264250495967,48,1,4,0,14,12,14,1,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.621982,-73.975487,1,1,1,1,17,0,24,0,0,17,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,40.755641,-73.975109,92,92,92,0,6,0,24,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,40.847472,-73.903209,16,16,16,1,1,0,18,0,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,40.700435,-73.919511,5,5,5,0,9,0,24,0,0,18,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,40.896116,-73.896761,13,13,13,1,19,3,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.67476304062524,-74.18044630802932,49,8,4,1,26,2,19,1,1,19,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,40.764121288987006,-74.0054249609344,32,3,2,1,3,16,25,1,1,19,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,40.762204,-73.974536,2,2,2,0,15,7,27,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,40.835014,-73.945222,21,21,21,1,19,0,11,0,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.57543,-73.98995,11,11,11,1,2,0,20,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,40.880659,-73.919151,4,4,4,0,21,0,23,0,0,17,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,40.82741,-73.938587,9,7,7,0,8,43,16,0,1,19,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,40.76438,-73.828871,9,9,9,0,21,0,21,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,40.776048,-73.932284,1,1,1,1,-4,0,19,0,1,19,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2,40.625671,-73.998253,1,1,1,1,25,0,21,1,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,40.79030073481056,-74.05837184749197,3,6,5,1,4,6,24,1,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,40.680708,-73.985308,2,2,2,0,7,28,32,0,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,40.779339,-73.955714,17,17,17,1,-6,0,10,0,1,18,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,40.82689237543135,-74.02508416997972,33,9,1,0,19,0,2,1,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,40.693565,-73.988908,150,150,150,0,24,3,21,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,40.698868,-73.806824,3,3,3,0,0,0,15,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.60659,-73.750419,1,1,1,1,3,0,24,0,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,40.79267,-73.971386,10,10,10,1,17,0,14,0,0,17,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,40.75477,-73.898637,16,16,16,1,9,0,20,0,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0
